Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_42_416.jpg;0;0;1;0;106.9701;89.22089;0.0001527913;39.42327;-7.559104E-05
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_42_482.jpg;0;0;1;0;106.9701;89.22089;0.0002588152;39.42327;-7.365745E-05
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_42_549.jpg;0;0;1;0;106.9701;89.22089;0.0003313017;39.42327;-7.068999E-05
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_42_615.jpg;0;0;1;0;106.9701;89.22089;0.0003968679;39.42327;-6.656577E-05
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_42_683.jpg;0;0;1;0;106.9701;89.22089;0.0004714902;39.42327;-5.987451E-05
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_42_749.jpg;0;0;1;0;106.9701;89.22089;0.0005174793;39.42327;-5.37863E-05
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_42_815.jpg;0;0;1;0;106.9701;89.22089;0.0005546062;39.42327;-4.692773E-05
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_42_882.jpg;0;0;1;0;106.9701;89.22089;0.0005904915;39.42327;-3.794094E-05
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_42_950.jpg;0;0;1;0;106.9701;89.22089;0.0006072831;39.42327;-3.101104E-05
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_43_017.jpg;0;0;1;0;106.9701;89.22089;0.0006164372;39.42327;-2.19059E-05
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_43_083.jpg;0;0;1;0;106.9701;89.22089;0.0006146265;39.42327;-1.532525E-05
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_43_151.jpg;0;0;1;0;106.9701;89.22089;0.000605341;39.42327;-8.9122E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_43_216.jpg;0;0;1;0;106.9701;89.22089;0.0005830796;39.42327;-1.016436E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_43_284.jpg;0;0;1;0;106.9701;89.22089;0.0005598335;39.42327;4.466535E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_43_350.jpg;0;0;1;0;106.9701;89.22089;0.000532084;39.42327;9.238319E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_43_416.jpg;0;0;1;0;106.9701;89.22089;0.0004897077;39.42327;1.42406E-05
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_43_483.jpg;0;0;1;0;106.9701;89.22089;0.0004548777;39.42327;1.726062E-05
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_43_550.jpg;0;0;1;0;106.9701;89.22089;0.0004182196;39.42327;1.965303E-05
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_43_617.jpg;0;0;1;0;106.9701;89.22089;0.0003681222;39.42327;2.201076E-05
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_43_683.jpg;0;0;1;0;106.9701;89.22089;0.0003305691;39.42327;2.279998E-05
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_43_750.jpg;0;0;1;0;106.9701;89.22089;0.000293977;39.42327;2.280394E-05
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_43_817.jpg;0;0;1;0;106.9701;89.22089;0.0002477629;39.42327;2.268818E-05
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_43_885.jpg;0;0;1;0;106.9701;89.22089;0.000215495;39.42327;2.17842E-05
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_43_951.jpg;0;0;1;0;106.9701;89.22089;0.0001860566;39.42327;2.038749E-05
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_44_018.jpg;0;0;1;0;106.9701;89.22089;0.0001514728;39.42327;1.83894E-05
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_44_084.jpg;0;0;1;0;106.9701;89.22089;0.0001297318;39.42327;1.643923E-05
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_44_152.jpg;0;0;1;0;106.9701;89.22089;0.000111524;39.42327;1.45058E-05
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_44_217.jpg;0;0;1;0;106.9701;89.22089;9.269311E-05;39.42327;1.139278E-05
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_44_287.jpg;0;0;1;0;106.9701;89.22089;8.314243E-05;39.42327;9.123191E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_44_351.jpg;0;0;1;0;106.9701;89.22089;7.730717E-05;39.42327;6.484358E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_44_419.jpg;0;0;1;0;106.9701;89.22089;7.432421E-05;39.42327;3.304567E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_44_485.jpg;0;0;1;0;106.9701;89.22089;7.584457E-05;39.42327;8.359715E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_44_551.jpg;0;0;1;0;106.9701;89.22089;8.021571E-05;39.42327;-1.171024E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_44_618.jpg;0;0;1;0;106.9701;89.22089;9.049505E-05;39.42327;-3.691604E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_44_686.jpg;0;0;1;0;106.9701;89.22089;0.0001007957;39.42327;-5.257884E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_44_752.jpg;0;0;1;0;106.9701;89.22089;0.0001127944;39.42327;-6.671045E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_44_818.jpg;0;0;1;0;106.9701;89.22089;0.0001311436;39.42327;-8.034785E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_44_885.jpg;0;0;1;0;106.9701;89.22089;0.0001458055;39.42327;-8.838947E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_44_951.jpg;0;0;1;0;106.9701;89.22089;0.0001613761;39.42327;-9.567877E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_45_018.jpg;0;0;1;0;106.9701;89.22089;0.0001819165;39.42327;-1.00734E-05
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_45_085.jpg;0;0;1;0;106.9701;89.22089;0.0001976345;39.42327;-1.061468E-05
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_45_152.jpg;0;0;1;0;106.9701;89.22089;0.0002128175;39.42327;-1.052341E-05
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_45_218.jpg;0;0;1;0;106.9701;89.22089;0.0002320162;39.42327;-1.018746E-05
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_45_285.jpg;0;0;1;0;106.9701;89.22089;0.0002451995;39.42327;-9.860672E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_45_351.jpg;0;0;1;0;106.9701;89.22089;0.0002573654;39.42327;-9.129291E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_45_418.jpg;0;0;1;0;106.9701;89.22089;0.0002711276;39.42327;-8.528969E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_45_485.jpg;0;0;1;0;106.9701;89.22089;0.0002801867;39.42327;-7.967039E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_45_552.jpg;0;0;1;0;106.9701;89.22089;0.0002872232;39.42327;-7.121329E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_45_619.jpg;0;0;1;0;106.9701;89.22089;0.0002943562;39.42327;-6.230036E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_45_686.jpg;0;0;1;0;106.9701;89.22089;0.0002977123;39.42327;-5.588742E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_45_752.jpg;0;0;1;0;106.9701;89.22089;0.000299665;39.42327;-4.725223E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_45_819.jpg;0;0;1;0;106.9701;89.22089;0.0003002652;39.42327;-3.497364E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_45_885.jpg;0;0;1;0;106.9701;89.22089;0.0002991164;39.42327;-2.564708E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_45_952.jpg;0;0;1;0;106.9701;89.22089;0.0002967921;39.42327;-1.892304E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_46_019.jpg;0;0;1;0;106.9701;89.22089;0.0002918945;39.42327;-1.019315E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_46_086.jpg;0;0;1;0;106.9701;89.22089;0.0002877528;39.42327;-4.973659E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_46_152.jpg;0;0;1;0;106.9701;89.22089;0.0002829129;39.42327;-2.462728E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_46_220.jpg;0;0;1;0;106.9701;89.22089;0.0002754311;39.42327;3.50122E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_46_287.jpg;0;0;1;0;106.9701;89.22089;0.0002693527;39.42327;7.242928E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_46_363.jpg;0;0;1;0;106.9701;89.22089;0.0002607921;39.42327;1.106046E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_46_420.jpg;0;0;1;0;106.9701;89.22089;0.0002540891;39.42327;1.303166E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_46_486.jpg;0;0;1;0;106.9701;89.22089;0.0002476141;39.42327;1.01783E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_46_553.jpg;0;0;1;0;106.9701;89.22089;0.0002413093;39.42327;8.71908E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_46_620.jpg;0;0;1;0;106.9701;89.22089;0.0002338115;39.42327;7.525757E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_46_686.jpg;0;0;1;0;106.9701;89.22089;0.0002286647;39.42327;1.15372E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_46_753.jpg;0;0;1;0;106.9701;89.22089;0.000224058;39.42327;1.160911E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_46_820.jpg;0;0;1;0;106.9701;89.22089;0.0002179287;39.42327;1.392997E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_46_887.jpg;0;0;1;0;106.9701;89.22089;0.0002146289;39.42327;1.132355E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_46_954.jpg;0;0;1;0;106.9701;89.22089;0.0002117834;39.42327;9.093427E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_47_021.jpg;0;0;1;0;106.9701;89.22089;0.0002092624;39.42327;2.494385E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_47_088.jpg;0;0;1;0;106.9701;89.22089;0.0002081098;39.42327;-5.905389E-08
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_47_153.jpg;0;0;1;0;106.9701;89.22089;0.0002074799;39.42327;-4.746589E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_47_221.jpg;0;0;1;0;106.9701;89.22089;0.0002075149;39.42327;-1.048314E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_47_288.jpg;0;0;1;0;106.9701;89.22089;0.0002081744;39.42327;-1.444931E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_47_354.jpg;0;0;1;0;106.9701;89.22089;0.0002093111;39.42327;-1.852179E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_47_421.jpg;0;0;1;0;106.9701;89.22089;0.0002109705;39.42327;-2.366553E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_47_488.jpg;0;0;1;0;106.9701;89.22089;0.0002126808;39.42327;-2.738854E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_47_554.jpg;0;0;1;0;106.9701;89.22089;0.0002148226;39.42327;-3.025278E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_47_622.jpg;0;0;1;0;106.9701;89.22089;0.0002179469;39.42327;-3.142649E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_47_688.jpg;0;0;1;0;106.9701;89.22089;0.0002198609;39.42327;-2.946617E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_47_754.jpg;0;0;1;0;106.9701;89.22089;0.0002219169;39.42327;-2.801471E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_47_821.jpg;0;0;1;0;106.9701;89.22089;0.0002250746;39.42327;-2.489937E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_47_888.jpg;0;0;1;0;106.9701;89.22089;0.0002277043;39.42327;-2.30985E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_47_954.jpg;0;0;1;0;106.9701;89.22089;0.0002304305;39.42327;-2.084167E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_48_021.jpg;0;0;1;0;106.9701;89.22089;0.0002338602;39.42327;-1.349042E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_48_088.jpg;0;0;1;0;106.9701;89.22089;0.0002358653;39.42327;-1.345987E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_48_155.jpg;0;0;1;0;106.9701;89.22089;0.0002378598;39.42327;-1.820092E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_48_222.jpg;0;0;1;0;106.9701;89.22089;0.0002401893;39.42327;-2.253929E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_48_289.jpg;0;0;1;0;106.9701;89.22089;0.0002416892;39.42327;-2.43057E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_48_355.jpg;0;0;1;0;106.9701;89.22089;0.0002428365;39.42327;-2.360664E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_48_422.jpg;0;0;1;0;106.9701;89.22089;0.0002437733;39.42327;-2.095104E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_48_489.jpg;0;0;1;0;106.9701;89.22089;0.0002442558;39.42327;-1.867161E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_48_556.jpg;0;0;1;0;106.9701;89.22089;0.0002444769;39.42327;-1.585649E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_48_622.jpg;0;0;1;0;106.9701;89.22089;0.000244954;39.42327;-1.596286E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_48_689.jpg;0;0;1;0;106.9701;89.22089;0.0002450224;39.42327;-1.741028E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_48_756.jpg;0;0;1;0;106.9701;89.22089;0.0002448522;39.42327;-1.880455E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_48_822.jpg;0;0;1;0;106.9701;89.22089;0.0002442611;39.42327;-1.628581E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_48_889.jpg;0;0;1;0;106.9701;89.22089;0.0002434086;39.42327;-1.32315E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_48_956.jpg;0;0;1;0;106.9701;89.22089;0.000242528;39.42327;-1.208045E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_49_022.jpg;0;0;1;0;106.9701;89.22089;0.0002412105;39.42327;-1.417378E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_49_090.jpg;0;0;1;0;106.9701;89.22089;0.0002402053;39.42327;-1.538196E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_49_156.jpg;0;0;1;0;106.9701;89.22089;0.0002391036;39.42327;-1.704597E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_49_223.jpg;0;0;1;0;106.9701;89.22089;0.0002379403;39.42327;-2.490243E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_49_290.jpg;0;0;1;0;106.9701;89.22089;0.0002373386;39.42327;-2.715528E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_49_356.jpg;0;0;1;0;106.9701;89.22089;0.0002366912;39.42327;-2.844318E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_49_423.jpg;0;0;1;0;106.9701;89.22089;0.0002356632;39.42327;-2.916882E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_49_490.jpg;0;0;1;0;106.9701;89.22089;0.0002345212;39.42327;-2.748214E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_49_557.jpg;0;0;1;0;106.9701;89.22089;0.0002329986;39.42327;-2.52332E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_49_623.jpg;0;0;1;0;106.9701;89.22089;0.000232004;39.42327;-2.166977E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_49_689.jpg;0;0;1;0;106.9701;89.22089;0.0002314866;39.42327;-1.821271E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_49_757.jpg;0;0;1;0;106.9701;89.22089;0.0002309183;39.42327;-1.617644E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_49_824.jpg;0;0;1;0;106.9701;89.22089;0.000230492;39.42327;-1.464929E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_49_891.jpg;0;0;1;0;106.9701;89.22089;0.0002303552;39.42327;-1.175443E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_49_957.jpg;0;0;1;0;106.9701;89.22089;0.0002301729;39.42327;-7.894697E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_50_026.jpg;0;0;1;0;106.9701;89.22089;0.0002300361;39.42327;-4.999844E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_50_090.jpg;0;0;1;0;106.9701;89.22089;0.0002299449;39.42327;-3.069943E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_50_157.jpg;0;0;1;0;106.9701;89.22089;0.0002298538;39.42327;-1.140041E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_50_223.jpg;0;0;1;0;106.9701;89.22089;0.0002300749;39.42327;1.675018E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_50_290.jpg;0;0;1;0;106.9701;89.22089;0.0002303416;39.42327;3.52519E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_50_358.jpg;0;0;1;0;106.9701;89.22089;0.0002307275;39.42327;5.348722E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_50_423.jpg;0;0;1;0;106.9701;89.22089;0.000231017;39.42327;6.716419E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_50_490.jpg;0;0;1;0;106.9701;89.22089;0.0002313749;39.42327;6.636626E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_50_558.jpg;0;0;1;0;106.9701;89.22089;0.000231852;39.42327;6.530321E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_50_625.jpg;0;0;1;0;106.9701;89.22089;0.0002322099;39.42327;6.450528E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_50_693.jpg;0;0;1;0;106.9701;89.22089;0.0002326362;39.42327;4.923372E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_50_757.jpg;0;0;1;0;106.9701;89.22089;0.0002332045;39.42327;2.887101E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_50_824.jpg;0;0;1;0;106.9701;89.22089;0.0002336307;39.42327;1.359946E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_50_893.jpg;0;0;1;0;106.9701;89.22089;0.000234057;39.42327;-1.672086E-08
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_50_959.jpg;0;0;1;0;106.9701;89.22089;0.0002344429;39.42327;1.656323E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_51_024.jpg;0;0;1;0;106.9701;89.22089;0.0002344202;39.42327;2.138798E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_51_092.jpg;0;0;1;0;106.9701;89.22089;0.0002344202;39.42327;2.138798E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_51_159.jpg;0;0;1;0;106.9701;89.22089;0.0002344202;39.42327;2.138798E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_51_224.jpg;0;0;1;0;106.9701;89.22089;0.0002344202;39.42327;2.138798E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_51_291.jpg;0;0;1;0;106.9701;89.22089;0.0002344202;39.42327;2.138798E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_51_358.jpg;0;0;1;0;106.9701;89.22089;0.0002344202;39.42327;2.138798E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_51_427.jpg;0;0;1;0;106.9701;89.22089;0.0002344885;39.42327;6.913722E-08
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_51_491.jpg;0;0;1;0;106.9701;89.22089;0.0002344604;39.42327;-1.211953E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_51_559.jpg;0;0;1;0;106.9701;89.22089;0.0002341656;39.42327;-4.965386E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_51_625.jpg;0;0;1;0;106.9701;89.22089;0.0002339445;39.42327;-7.78038E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_51_692.jpg;0;0;1;0;106.9701;89.22089;0.0002337234;39.42327;-1.059557E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_51_759.jpg;0;0;1;0;106.9701;89.22089;0.0002334286;39.42327;-1.4349E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_51_825.jpg;0;0;1;0;106.9701;89.22089;0.0002331338;39.42327;-1.810243E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_51_892.jpg;0;0;1;0;106.9701;89.22089;0.0002326916;39.42327;-2.373262E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_51_960.jpg;0;0;1;0;106.9701;89.22089;0.000232102;39.42327;-3.123948E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_52_025.jpg;0;0;1;0;106.9701;89.22089;0.0002316598;39.42327;-3.686967E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_52_093.jpg;0;0;1;0;106.9701;89.22089;0.0002312176;39.42327;-4.249985E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_52_159.jpg;0;0;1;0;106.9701;89.22089;0.000230821;39.42327;-4.909492E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_52_225.jpg;0;0;1;0;106.9701;89.22089;0.0002308666;39.42327;-5.005993E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_52_292.jpg;0;0;1;0;106.9701;89.22089;0.0002308666;39.42327;-5.005993E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_52_359.jpg;0;0;1;0;106.9701;89.22089;0.0002312525;39.42327;-4.823633E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_52_426.jpg;0;0;1;0;106.9701;89.22089;0.0002312981;39.42327;-4.920129E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_00_52_492.jpg;0;0;1;0;106.9701;89.22089;0.0002314402;39.42327;-4.971034E-06
